Distance (m),u (m/s),res_time (s),T (K),P (Pa),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO
2.75e-07,0.00499994238512052,5.500201074991287e-05,1499.9283123426706,101325.0,2.2164067153754972e-05,9.597821230631398e-08,6.990288097608604e-08,0.3998881446738839,2.6035660049538233e-07,9.942170224010733e-05,1.637997205516804e-05,2.123871926716613e-06,9.53466873316629e-22,1.1517847740167952e-15,1.0538870329598673e-10,4.4423410821629e-11,0.00013319159941608416,0.39978058952931794,1.1073221935585383e-06,2.1137481614531834e-08,1.2982625363109688e-09,5.52940389799169e-05,1.544253448065752e-11,8.317205482257615e-08,1.4072220829400398e-06,7.427740180597249e-18,2.0148932090887678e-10,2.389678418452927e-12,9.67807432447104e-07,3.91872280116215e-08,5.889182397911004e-06,5.902114239383149e-16,2.519360806442495e-10,5.104210335274614e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999274615728269,2.0197442018241116e-13,1.1638810760688607e-09,3.224099183075148e-12,3.253687578742188e-11
3.0000000000000004e-07,0.005000055196366501,6.000195555415568e-05,1499.9544955904632,101325.0,2.6425179621983484e-05,1.0783554934753744e-07,7.849004609209561e-08,0.3998690354207636,2.881435161370627e-07,0.00011932652891666234,1.6777428676701147e-05,2.1942889188627295e-06,1.2163324335694084e-21,1.3077338646137478e-15,1.326416320120924e-10,5.551525288625733e-11,0.00014967987782674074,0.39974379189954246,1.5298521734094636e-06,2.8763034313315507e-08,1.6880202173287824e-09,6.776460175510055e-05,1.9731811947098057e-11,9.472067978729904e-08,1.7436121822132847e-06,1.2346317639265116e-17,3.02303590524272e-10,3.669596915461952e-12,1.326216060623172e-06,4.9732968377744404e-08,8.027971803154205e-06,1.045169414642759e-15,4.1376328645500964e-10,8.992058398934997e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999917249820852,3.052715963140139e-13,1.783158121088377e-09,4.954822793179224e-12,4.981262276259173e-11
3.25e-07,0.0050001955182371206,6.500176004356374e-05,1499.9888047939337,101325.00000000006,3.1175022181460884e-05,1.202060966920986e-07,8.721411224283448e-08,0.3998482003692647,3.1603078090660025e-07,0.00014116614882221616,1.7123132268205498e-05,2.2539820262830227e-06,1.524222660908769e-21,1.4700811312632722e-15,1.6328781135194286e-10,6.793265439099106e-11,0.0001663065202382488,0.39970407940317004,2.065595573497896e-06,3.816044192940533e-08,2.151767547592241e-09,8.16505410535744e-05,2.4702016386695637e-11,1.0645139409317328e-07,2.121581539425419e-06,1.9751479109877096e-17,4.40486016251454e-10,5.432412059351784e-12,1.7707721160525371e-06,6.169442498184523e-08,1.0664011497665455e-05,1.7720985135750806e-15,6.534935471969918e-10,1.5206402691493438e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999068694054745,4.4569013183393046e-13,2.6339524256815004e-09,7.340068184867344e-12,7.360510877476034e-11
3.5000000000000004e-07,0.005000364626573452,7.000139544357887e-05,1500.0316915825056,101325.00000000001,3.6432110599916174e-05,1.3304954193532522e-07,9.601937291087092e-08,0.3998256213487222,3.4398888917166805e-07,0.00016494732555376738,1.7439943382660344e-05,2.306456375634999e-06,1.880369691728215e-21,1.638472070192082e-15,1.9716513655113042e-10,8.162466325078386e-11,0.0001829465464188979,0.39966146002911246,2.733085054703616e-06,4.952074385084829e-08,2.695172576489795e-09,9.694626094391917e-05,3.0393460834404424e-11,1.1831895297931554e-07,2.5415710772529634e-06,3.0563040922302445e-17,6.255529860970636e-10,7.788916711642515e-12,2.311298189736814e-06,7.502241343324282e-08,1.3848347967934865e-05,2.8920076818889304e-15,9.974245602515211e-10,2.481429035798989e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199989641236812,6.312495705990861e-13,3.7681549585775445e-09,1.0530225754477835e-11,1.0542880752546442e-10
3.75e-07,0.0050005636497861,7.500083185732583e-05,1500.0835531619005,101325.0,4.22136670440509e-05,1.4633421476951953e-07,1.0485741469058725e-07,0.39980128520699637,3.7200892485527894e-07,0.00019067628535463792,1.774685642173375e-05,2.354787184021164e-06,2.287994311325931e-21,1.8126221485252043e-15,2.340568042186936e-10,9.652589102614713e-11,0.00019948856463043892,0.3996159421286794,3.5518593690388006e-06,6.302393906714283e-08,3.323305250368296e-09,0.00011363887837107435,3.684785486957922e-11,1.3029900451205792e-07,3.0039265929667937e-06,4.5929130803298457e-17,8.683677497167211e-10,1.0857630893807047e-11,2.9570796486154896e-06,8.964299700206858e-08,1.7627427357992943e-05,4.562796658669984e-15,1.477114979488967e-09,3.924112198470838e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19998859571574717,8.704326488537876e-13,5.240552557175735e-09,1.4686032744324086e-11,1.46912118987162e-10
4.0000000000000003e-07,0.005000793577118205,8.000003840614057e-05,1500.1447336242582,101325.00000000001,4.85358782335456e-05,1.6003488321197125e-07,1.1368714147894651e-07,0.3997751821574418,4.000960070638952e-07,0.00021835968186083716,1.805902599900679e-05,2.4015720682090718e-06,2.7503438262744447e-21,1.9923179403011212e-15,2.7370640577613115e-10,1.1256105593989411e-10,0.0002158361332999362,0.3995675328299383,4.542315236675721e-06,7.883692415086869e-08,4.040619018904182e-09,0.0001317100888104093,4.410867054024508e-11,1.4238320390421729e-07,3.5089558897773524e-06,6.725636621711171e-17,1.181146385026181e-09,1.476259972047834e-11,3.716730176483198e-06,1.0546354593991035e-07,2.204229756775954e-05,6.9854740104113274e-15,2.1296278125611367e-09,6.03509786749581e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19998755670678203,1.1720231025211622e-12,7.107527028668158e-09,1.9975479217149803e-11,1.9976780297947595e-10
4.2500000000000006e-07,0.00500105526744675,8.49989833613647e-05,1500.2155261105875,101325.00000000003,5.5414070294504465e-05,1.7413060639107698e-07,1.2247448503238707e-07,0.3997473044159901,4.282633864243327e-07,0.0002480051550633432,1.838801742228098e-05,2.4489233793604428e-06,3.270717776459395e-21,2.1774151855689023e-15,3.1583280881279155e-10,1.2964901287528288e-10,0.00023190829319987125,0.3995162371163464,5.725566332574217e-06,9.711230106435377e-08,4.8509607574607065e-09,0.00015113770654352838,5.222115933463976e-11,1.545742707218015e-07,4.056968461737707e-06,9.623995263251119e-17,1.5774452735935189e-09,1.963122754073202e-11,4.598102647108977e-06,1.2237901523392516e-07,2.7128107181711282e-05,1.0410446765282907e-14,2.9976757372319993e-09,9.053623591782448e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19998652895998492,1.5449510597399475e-12,9.425771258520152e-09,2.6570750550373456e-11,2.657631320252969e-10
4.5000000000000003e-07,0.005001349458586279,8.999763426688783e-05,1500.2961757047483,101325.00000000004,6.286281659468812e-05,1.8860300809066634e-07,1.3119193089280543e-07,0.3997176451228559,4.565278301657189e-07,0.0002796215734806758,1.874221324569209e-05,2.498491979011253e-06,3.8524851483687945e-21,2.3678346080998786e-15,3.60143886632506e-10,1.477062043212432e-10,0.00024763940503911327,0.39946205742904617,7.123313688464399e-06,1.1798798676235742e-07,5.757602943116171e-09,0.00017189688847699182,6.12321504120174e-11,1.6688164232415522e-07,4.648299813402774e-06,1.3489335846834645e-16,2.0721337056010826e-09,2.5592296200812404e-11,5.608243272012955e-06,1.402779374844014e-07,3.291388389242622e-05,1.5143780986996928e-14,4.1296763722129814e-09,1.3281631557657125e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19998551565971862,1.998155679918384e-12,1.2251107317932327e-08,3.4645412867271406e-11,3.4669176139670217e-10
4.7500000000000006e-07,0.005001676777198911,9.499595805181675e-05,1500.3868829546284,101324.99999999996,7.089600134388406e-05,2.034351464023082e-07,1.3981796018346885e-07,0.3996861975156256,4.849065504435464e-07,0.00031321906445063867,1.9127306304910264e-05,2.551512994486462e-06,4.499099078572532e-21,2.563556645712795e-15,4.0634851131442544e-10,1.6664956494517076e-10,0.00026297845321625367,0.3994049936254652,8.757730428473491e-06,1.4158752135330104e-07,6.763292620893469e-09,0.00019396108211308744,7.118976918327808e-11,1.7931808290596158e-07,5.283323747215461e-06,1.8557738512833774e-16,2.681355630773005e-09,3.2774280213209896e-11,6.7533843246647945e-06,1.5904777508388402e-07,3.942255903415188e-05,2.155336152386717e-14,5.579730485903407e-09,1.9094535364444718e-14,2.0247730392220336e-40,-1.0190984910837286e-38,8.043345391673112e-39,1.6728545710100571e-38,-5.127479451894374e-68,9.89497245736622e-39,2.154349858910326e-41,-1.810997740824259e-63,3.3146153384834115e-39,-2.910010075025866e-47,6.588170504001939e-41,-3.407689394665621e-42,5.938781764579788e-82,-7.926380057299612e-46,1.818467093959933e-46,4.094201689936419e-44,1.906791781756106e-46,1.3957199004141718e-64,0.19998451849779997,2.5404717348893907e-12,1.56374697041001e-08,4.4371999817494646e-11,4.4434885712418346e-10
5.000000000000001e-07,0.005002037749462714,9.999392113250026e-05,1500.4878079278812,101325.00000000006,7.952686290383648e-05,2.186109946771424e-07,1.4833647526457785e-07,0.39965295430438375,5.134156146827327e-07,0.00034880893536262035,1.9546818286630118e-05,2.6088644104047072e-06,5.214115560859695e-21,2.7646163092595935e-15,4.5416652842536575e-10,1.8639895299062606e-10,0.0002778879772464883,0.3993450431294749,1.0651362921123824e-05,1.68020957506879e-07,7.87031267596771e-09,0.00021730275421651297,8.214319399431641e-11,1.918973494300474e-07,5.962456360380649e-06,2.510286901147188e-16,3.4224847898152045e-09,4.1304035371872834e-11,8.038969337676773e-06,1.785794250917052e-07,4.667119644900154e-05,3.007492115132153e-14,7.407539753856337e-09,2.6952857719032946e-14,7.628065891388902e-42,1.0607021718541186e-42,8.0243656298505e-39,1.6743478886482246e-38,5.01519130168447e-77,1.2326247215863683e-38,4.575271012242818e-41,2.592991919968206e-74,1.0498734100805294e-39,1.576630896585815e-48,7.26118876573876e-41,1.3286299019781935e-43,6.375609942166039e-82,7.207068353344345e-46,2.3446318479570338e-46,8.196358329118622e-44,7.480065562080708e-46,1.3957130558268455e-64,0.19998353778771485,3.180544081310913e-12,1.9636093722803235e-08,5.592010908619279e-11,5.605105469005745e-10
5.250000000000001e-07,0.005002432812625984,0.00010499148950301408,1500.5990747159105,101325.00000000003,8.876803731480114e-05,2.3411543902298787e-07,1.5673624775097965e-07,0.3996179071965498,5.420695705639303e-07,0.00038640357110198277,2.0002597133993286e-05,2.6711306125783962e-06,6.001221796179335e-21,2.9710991959397604e-15,5.033366561961698e-10,2.068791809170304e-10,0.0002923427748939028,0.3992822011361256,1.2827049800657243e-05,1.973862122973084e-07,9.080551836171984e-09,0.00024189395785517652,9.414253105398559e-11,2.0463282957673287e-07,6.686155215231245e-06,3.343881032157799e-16,4.314077444160055e-09,5.130590311934498e-11,9.469704146836022e-06,1.9877079719036817e-07,5.467138100019563e-05,4.121796102809936e-14,9.678282839396812e-09,3.7414729903391463e-14,2.869634554901405e-43,9.829017690146022e-43,8.003416774403982e-39,1.6760155107925508e-38,5.351203722860245e-77,1.3026810939418307e-38,7.188706878816999e-41,3.374808893954561e-74,3.3334453034911483e-40,1.7142905262416244e-48,7.402025119608169e-41,1.1441662269190969e-44,6.860851759090002e-82,1.5650426150919414e-45,2.9109511455931823e-46,1.3116673590810036e-43,1.3266828929256614e-45,1.3957063195916064e-64,0.19998257260326677,3.926771651723287e-12,2.4294927425251958e-08,6.94550693432784e-11,6.969183107908319e-10
5.5e-07,0.0050028623273624465,0.00010998862881329771,1500.7207762593082,101324.99999999997,9.863161520955603e-05,2.49934640485522e-07,1.6501040461097937e-07,0.3995810465296376,5.708819227912971e-07,0.0004260163626723842,2.0495262351837682e-05,2.7386647831865247e-06,6.864278080890312e-21,3.1831393150715706e-15,5.53622397167895e-10,2.280216957404874e-10,0.00030632849338906715,0.39921646078204265,1.530785917911053e-05,2.297707632902203e-07,1.03955803565879e-08,0.0002677067841359518,1.0723884569150887e-10,2.1753696006576998e-07,7.4549163628127334e-06,4.392293257544994e-16,5.3758263308613275e-09,6.290124099278878e-11,1.1049626993643821e-05,2.195294781377365e-07,6.342972171679254e-05,5.557163550070157e-14,1.2462468309796303e-08,5.1149256082737256e-14,1.0798174651188502e-44,8.629039666128785e-43,7.980398916339506e-39,1.6778675713061685e-38,5.692844026491175e-77,1.322988159616915e-38,9.902745174725102e-41,4.177033654265962e-74,1.0665451442661045e-40,1.83725697921384e-48,7.515856438463692e-41,3.459049204700891e-45,7.359078494007581e-82,2.5086029583590724e-45,3.516565586995619e-46,1.8950336075295097e-43,1.9235563886950287e-45,1.3956996776376403e-64,0.1999816209281273,4.787280627137455e-12,2.9658266272910107e-08,8.513719353821019e-11,8.552685054626897e-10
5.75e-07,0.005003326590838351,0.00011498530443422915,1500.8529793904718,101324.99999999999,0.00010912922139551476,2.6605660194257715e-07,1.7315595540735952e-07,0.39954236097100565,5.998661011923028e-07,0.0004676617060564781,2.1024581924711445e-05,2.811645994624312e-06,7.807375328713888e-21,3.400919014003082e-15,6.048161447372574e-10,2.49765939688038e-10,0.0003198401982612256,0.3991478132177523,1.811704472343335e-05,2.652535909306507e-07,1.1816729036766164e-08,0.00029471373893784965,1.214843561627495e-10,2.306211993349035e-07,8.269271279873638e-06,5.695888746382838e-16,6.628519539749677e-09,7.620836694230358e-11,1.2782191893467242e-05,2.407745606015223e-07,7.294843067774829e-05,7.381073117625386e-14,1.5835783601342518e-08,6.895077990439752e-14,-1.4964611887718643e-36,2.4168461218015284e-35,-9.992884729253745e-35,2.117321359266881e-34,-3.2783753694611395e-66,-1.293444745298168e-33,-7.054415971973827e-36,-1.0907339516764028e-59,6.580254437479626e-35,-4.174090392176694e-42,-1.6208657911623317e-34,-7.767627888964684e-38,-2.632043878368761e-76,-2.4899511008367664e-40,-3.058107000379239e-40,4.902956477077194e-40,-3.074931022228649e-39,-4.666748902850345e-59,0.19998067980593817,5.769925243581941e-12,3.576659746559588e-08,1.0312160241028436e-10,1.037206952018747e-09
6.000000000000001e-07,0.005003825850380378,0.00011998148150903673,1500.99573000729,101325.0,0.00012027211836403635,2.824717973168948e-07,1.8117335583180104e-07,0.39950183726241206,6.290366111916217e-07,0.0005113550797621535,2.158977603199623e-05,2.890128605446596e-06,8.834908517585184e-21,3.62467091595287e-15,6.567417056077052e-10,2.720604038343275e-10,0.000332880980973662,0.39907624756673377,2.127801994732762e-05,3.039072735823953e-07,1.334516928239895e-08,0.00032288806700458305,1.3693277021497335e-10,2.438963387856159e-07,9.129784826670992e-06,7.299982706214346e-16,8.094007027741472e-09,9.134288361078171e-11,1.4670359813792642e-05,2.624377452229133e-07,8.322594169377992e-05,9.670190902865901e-14,1.9878956454152032e-08,9.175411258165371e-14,-2.564028371010226e-35,5.155373101544468e-34,-4.531537822916851e-34,-1.191935337656661e-33,-8.514869238708817e-67,-2.607499976725159e-33,-5.087460503438841e-36,-2.150367187741161e-62,-2.9616475045470346e-34,-2.141299984036837e-42,-4.808556556498786e-35,-4.585338087735967e-37,-4.7137828927018135e-80,-2.161024494721823e-40,-4.295209769426495e-41,3.7132869872553555e-39,-8.346338813878917e-40,-7.928620000449636e-63,0.19997974548390637,6.882313519279101e-12,4.265662980138573e-08,1.2355857121020574e-10,1.244328231958978e-09
6.25e-07,0.005004360317123098,0.0001249771249910736,1501.1490581574333,101325.00000000003,0.00013207133273609317,2.9917375775418556e-07,1.8906610163198171e-07,0.3994594599896524,6.584101431383532e-07,0.0005571132010521611,2.2189750949881604e-05,2.9740830179729907e-06,9.951665150206663e-21,3.85468154317248e-15,7.092554801545873e-10,2.948633842216216e-10,0.00034546064605948723,0.3990017507693112,2.4814350370459964e-05,3.458001632618396e-07,1.4981992348447837e-08,0.00035220403996929567,1.536397339165649e-10,2.5737297751915177e-07,1.0037054854346403e-05,9.255196075036013e-16,9.795177346484435e-09,1.0841833759052542e-10,1.6716693451061344e-05,2.8446383973169924e-07,9.42575406323116e-05,1.2511041578798295e-13,2.4677644232205483e-08,1.206508225937226e-13,3.2832890699357556e-39,1.2650982059405386e-34,8.405049110547513e-38,2.880466319998142e-40,4.241575904822116e-70,3.1188309237216486e-34,6.953052956369258e-37,2.1726276504908162e-65,7.632557806567961e-35,9.273923184480066e-46,3.2917135349568636e-38,1.4808602530005458e-40,4.728688369997543e-83,2.8565568851726923e-41,3.0906590497500374e-44,4.025109564379916e-39,8.385261636249954e-41,7.419516496132379e-66,0.1999788135453325,8.131854704831542e-12,5.0361480863517927e-08,1.4659433646509952e-10,1.4781792203945474e-09
6.5e-07,0.0050049301798240475,0.00012997219966779544,1501.3129830709918,101325.00000000001,0.00014453780007004605,3.161595476810185e-07,1.968403478784517e-07,0.39941521136785824,6.880065011417033e-07,0.0006049542476084784,2.282327134409165e-05,3.0634278973227865e-06,1.1162927102744515e-20,4.091296179793144e-15,7.622465413958197e-10,3.1814345283062127e-10,0.00035759450133893915,0.3989243073303737,2.874976251378158e-05,3.909985806632e-07,1.672828607036638e-08,0.00038263721510726605,1.7166335819451299e-10,2.710620336528267e-07,1.0991713567515113e-05,1.161785673912244e-15,1.1755946452284891e-08,1.2754716032517517e-10,1.8923452093506218e-05,3.068107773460614e-07,0.00010603598418834116,1.60007490380349e-13,3.032236360394328e-08,1.5690672008101863e-13,-2.5205645414594448e-37,3.4249498213428334e-35,-2.8771066361945003e-36,4.332501647238657e-36,-6.222719341316258e-70,4.37106514149482e-34,1.6895978743819093e-36,2.3148279151490183e-66,4.4511660968793413e-35,-2.5132587582507927e-44,-2.3060797160242417e-37,-2.5979581398918717e-39,7.9844005275428e-83,7.167279865747893e-41,-2.3764023173038796e-43,4.242782948921285e-39,1.038208049979618e-40,1.1730123336307676e-65,0.19997787902857692,9.525824851526893e-12,5.891099042915254e-08,1.7237228721583642e-10,1.7402662718926188e-09
6.750000000000001e-07,0.005005535618196459,0.0001349666701714351,1501.4875179386138,101325.0,0.00015768252245609217,3.334300984834819e-07,2.0450455056261236e-07,0.39936907103717556,7.178492849431913e-07,0.000654898127633182,2.3489081377624543e-05,3.1580546236570842e-06,1.2474583992821237e-20,4.3349244936120606e-15,8.156358423047892e-10,3.418796639424909e-10,0.0003693022629536645,0.39884389899589595,3.3108168542823675e-05,4.395689826839218e-07,1.8585207680695043e-08,0.0004141646673338573,1.9106479156714875e-10,2.849752119805486e-07,1.1994430482462445e-05,1.4450458061918074e-15,1.4001260029080902e-08,1.4884183522925453e-10,2.129268393111049e-05,3.2944926792530357e-07,0.00011855208972457278,2.024787027469589e-13,3.690847068383772e-08,2.019807044117621e-13,2.4019452869922964e-40,8.41849001250205e-36,7.332804504795748e-39,4.331853548658827e-36,4.4110784147492505e-71,4.871058365010708e-34,2.8345602987961132e-36,4.571117465885767e-66,1.9138477166228275e-35,1.5440165751414217e-45,5.012114630575569e-38,1.3658068413555513e-40,9.005099039765437e-83,1.2308082850021746e-40,5.12599857159244e-44,4.452867071459379e-39,1.071874180067565e-40,1.250132564125456e-65,0.1999769365314013,1.1071446840257063e-11,6.833212954479776e-08,2.0103446173282178e-10,2.0320654458310595e-09
7.000000000000001e-07,0.005006176815677367,0.00013996050097695313,1501.6726744096113,101325.00000000004,0.00017151673325309865,3.5099039481603503e-07,2.1206912992058062e-07,0.3993210158661168,7.479663138001506e-07,0.000706966781031068,2.418598539715007e-05,3.25784510237461e-06,1.3893256456573287e-20,4.586046510431124e-15,8.693747658621769e-10,3.6606152643030436e-10,0.0003806070791737418,0.39876050438383454,3.791370523320877e-05,4.915800685994397e-07,2.0554051664035452e-08,0.0004467651947094904,2.1190881433749367e-10,2.991253861801194e-07,1.3045916682937827e-05,1.7822186365929254e-15,1.6557110354540678e-08,1.7241623779947461e-10,2.382631392148732e-05,3.523621828909979e-07,0.00013179528384504955,2.537334663852901e-13,4.453619938550447e-08,2.5754517950974037e-13,7.081114224408741e-41,2.072471536568357e-36,9.765901002471154e-39,4.3311906750570356e-36,1.125920203787125e-71,5.040203844206406e-34,4.0514255482544595e-36,5.144895947339314e-66,7.295258755356783e-36,3.3398282502198274e-45,1.0356755758487485e-37,1.4511743737992813e-40,9.681475079222002e-83,1.7984166724763222e-40,1.6135979456732421e-43,4.6699306107942514e-39,1.0564878327521553e-40,1.2698509173805127e-65,0.19997598030057123,1.2775981375609854e-11,7.864947684590167e-08,2.3272327322046077e-10,2.355035169067192e-09
7.25e-07,0.005006853971363981,0.00014495365638811237,1501.8684667340349,101325.00000000001,0.0001860520629479566,3.6884952592511715e-07,2.195461561366836e-07,0.3992710197644691,7.783898154312055e-07,0.0007611844927008375,2.4912898073268205e-05,3.362684166823139e-06,1.5426428173693955e-20,4.845218627127243e-15,9.234432092248802e-10,3.906887793491377e-10,0.0003915346713002027,0.3986740985976265,4.319078544457496e-05,5.471047986823231e-07,2.263631184474374e-08,0.0004804194948915421,2.342644359910463e-10,3.1352688090359345e-07,1.4146929959357843e-05,2.1809528482790376e-15,1.9450568134103237e-08,1.983870991434069e-10,2.652622577097205e-05,3.7554375967759715e-07,0.00014575410077678844,3.151159602523345e-13,5.3310762765950146e-08,3.255082681522206e-13,-1.8391030400992785e-35,1.2739880165209509e-36,5.7565430536999344e-33,6.496983292252276e-33,8.157506407136436e-71,2.2501291748665254e-32,-5.222386510525137e-35,1.5585475957274878e-62,4.3869168381539535e-36,-9.387882316199848e-42,-3.0459594409857305e-34,-6.3645926481802e-37,-1.1140710739278222e-76,-1.7633495973624757e-39,-5.200545748666376e-39,2.934925848646741e-37,-4.959099991021576e-38,-1.3824862270508556e-59,0.19997500430726442,1.4646825666535218e-11,8.988573613528553e-08,2.675833928327792e-10,2.7106307502376763e-09
7.5e-07,0.005007567311101557,0.0001499461005125431,1502.0749155491283,101325.0,0.00020130070373542214,3.870206273106195e-07,2.2694905999529683e-07,0.39921905349935116,8.091564267600746e-07,0.0008175782115986976,2.56688725498442e-05,3.4724677842364364e-06,1.7082586399367933e-20,5.113079510372394e-15,9.778473773096215e-10,4.15771016370154e-10,0.0004021125881943429,0.39858465283097105,4.896416142908214e-05,6.06222319861862e-07,2.4833737588255066e-08,0.0005151103158823749,2.582054885538709e-10,3.2819565915891727e-07,1.529828063320317e-05,2.6496971246677533e-15,2.270983015724018e-08,2.2687555527128892e-10,2.9394337637895056e-05,3.989987004044676e-07,0.00016041662778328285,3.881177073544183e-13,6.334252250906541e-08,4.0803811007145656e-13,8.342798642503172e-36,-6.481989414996567e-36,4.736102160673873e-33,7.543141932618569e-33,-3.1711386096861986e-67,2.1624871830094512e-32,5.484467486322284e-35,-3.173262684570627e-62,1.0926127142529293e-34,-1.4632545031235444e-42,-1.9545835728714822e-38,3.82325549392953e-37,2.8510195312555384e-79,2.691053528003995e-39,-1.0614527749908061e-41,3.967891485158662e-37,-1.1185366110494299e-40,3.3404994090221193e-62,0.1999740023090111,1.669161729383827e-11,1.0206227537978921e-07,3.057637344227302e-10,3.1003203019226415e-09
7.750000000000001e-07,0.005008317097516707,0.00015493779722687377,1502.2920512570029,101325.00000000001,0.0002172755674719964,4.0552073848416326e-07,2.3429236972457338e-07,0.3991650845214111,8.40307053452788e-07,0.0008761778581046242,2.645311331906518e-05,3.5871081137671205e-06,1.887137127292362e-20,5.390355796895364e-15,1.0326174261528783e-09,4.4132720118359826e-10,0.00041236956692363894,0.3984921339902016,5.52589976379232e-05,6.690197852798065e-07,2.7148383839603822e-08,0.0005508225763967097,2.838112096841832e-10,3.431494272567241e-07,1.6500837616287533e-05,3.197780374079412e-15,2.636428238978099e-08,2.5800874649166965e-10,3.243267080324734e-05,4.2274122150488994e-07,0.00017577089382670032,4.743920382365986e-13,7.474722697029707e-08,5.075895345371374e-13,6.280342549391086e-36,3.1364394473032367e-37,2.8461211694018196e-33,7.99457770260818e-33,-6.636645359410993e-69,2.39562466094761e-32,1.2124653117061293e-34,6.538500786928222e-62,3.5091143513423325e-35,7.371490497719903e-42,1.417446969097942e-34,2.919570681187111e-36,6.294254316349309e-79,6.112956808422848e-39,2.4932117776027745e-40,4.81277838883154e-37,2.3007106046275125e-39,7.027806490978365e-62,0.19997296789932215,1.89183408266723e-11,1.151996678788886e-07,3.474194883295309e-10,3.5256015927885695e-09
8.000000000000001e-07,0.005009103639042247,0.0001599287101329562,1502.5199170151598,101324.99999999991,0.00023399043584304094,4.243706056103091e-07,2.4159147623410057e-07,0.3991090767974446,8.718866393057411e-07,0.0009370166168990346,2.7264979109592487e-05,3.706536312438814e-06,2.0803735229217755e-20,5.677867655998158e-15,1.0878050801188524e-09,4.67385118266343e-10,0.0004223349926813474,0.39839650433772766,6.210095200859329e-05,7.355940738887311e-07,2.9582655399239917e-08,0.0005875434589758085,3.111668182398654e-10,3.5840767630120294e-07,1.7755534552122895e-05,3.8355034350599805e-15,3.044457865838049e-08,2.9192144526925736e-10,3.5643411487886704e-05,4.4679410266059697e-07,0.00019180520300172318,5.75770683776369e-13,8.764631917293976e-08,6.269334453853615e-13,-5.835702145698715e-34,3.613343975233802e-37,2.8283057727003428e-33,8.009907725964355e-33,9.826251071910938e-69,-3.290838691089252e-33,1.086589013896052e-34,-4.849051341865947e-63,1.1300978008202956e-35,-1.3871625865203057e-40,5.9662640749366936e-34,1.6654501319737704e-36,1.0995773097492748e-77,5.737091488954497e-39,-1.5259004646478927e-39,5.509505882480883e-37,-1.6609176245558485e-38,1.1866547302594185e-60,0.19997189454604633,2.133543568014541e-11,1.2931822293776754e-07,3.927141706225104e-10,3.988019520447626e-09
8.25e-07,0.005009927297959556,0.00016491880250618928,1502.7585713558124,101325.0,0.00025146010177252347,4.4359445420351886e-07,2.48862427908078e-07,0.39905099064809385,9.039438888333361e-07,0.0010001312124612908,2.810397964711692e-05,3.830703797004823e-06,2.2892114578523294e-20,5.976534341716303e-15,1.143481320084851e-09,4.939807981610916e-10,0.0004320384498956916,0.3982977211606369,6.951626466460179e-05,8.06053419189028e-07,3.213934596623565e-08,0.0006252624777884397,3.4036408751392994e-10,3.7399167885119826e-07,1.9063375891919276e-05,4.574243553182535e-15,3.4982734984736554e-08,3.2875769868131456e-10,3.9028966109910855e-05,4.711877713816565e-07,0.00020850841513991508,6.942827522600529e-13,1.0216731537031782e-07,7.691892984076775e-13,-8.226787579855254e-34,7.589073681207089e-37,6.242878244833534e-33,-1.0579623049149073e-32,2.536440007659487e-70,-1.3031977398151436e-32,8.7727589996131e-35,4.122351839439857e-62,4.137173591614471e-36,1.8276462122392257e-41,1.6663981858231282e-34,-2.1367753852562614e-35,1.1718923133127253e-77,3.8508614684405574e-39,9.350984280250096e-40,6.293877334466799e-37,9.015572107117941e-39,1.1798401279743968e-60,0.19997077561955245,2.395190419808263e-11,1.4443849649174809e-07,4.4182166489823606e-10,4.489183966274499e-09
